"contest_num","lang","verdict","test_num","nickname","task","during_contest","after_solution","submit_count"
1,GNU C++11,Accepted,0,Arhimisha,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,MargaritaNik,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,MargaritaNik,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,MargaritaNik,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,MargaritaNik,D - Number of inversions,1,0,1
1,GNU C++11,Accepted,0,MargaritaNik,E - Simple sort,0,0,1
1,GNU C++11,Accepted,0,MargaritaNik,E - Simple sort,0,1,4
1,GNU C++11,Accepted,0,PetrYurchenko,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,PetrYurchenko,A - A+B (Trial Problem),1,1,2
1,GNU C++11,Accepted,0,PetrYurchenko,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,anyamb,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,dmitry.okhotnikov,E - Simple sort,0,1,1
1,GNU C++11,Accepted,0,evgerher1,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,evgerher1,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,evgerher1,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,evgerher1,E - Simple sort,1,0,1
1,GNU C++11,Accepted,0,folkl,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,folkl,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,folkl,E - Simple sort,1,0,1
1,GNU C++11,Accepted,0,folkl,E - Simple sort,1,1,2
1,GNU C++11,Accepted,0,impersonalis,A - A+B (Trial Problem),1,1,2
1,GNU C++11,Accepted,0,kbrodt,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,kbrodt,B - Simple sort,0,1,1
1,GNU C++11,Accepted,0,kbrodt,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,kbrodt,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,kbrodt,D - Number of inversions,1,0,1
1,GNU C++11,Accepted,0,kbrodt,E - Simple sort,0,1,2
1,GNU C++11,Accepted,0,kbrodt,E - Simple sort,1,0,1
1,GNU C++11,Accepted,0,kbrodt,F - Королевская сортировка,1,0,1
1,GNU C++11,Accepted,0,matiiv,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,matiiv,A - A+B (Trial Problem),1,1,1
1,GNU C++11,Accepted,0,matiiv,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,matiiv,B - Simple sort,1,1,2
1,GNU C++11,Accepted,0,matiiv,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,matiiv,C - Simple sort,1,1,1
1,GNU C++11,Accepted,0,obatek,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,obatek,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,obatek,C - Simple sort,1,1,1
1,GNU C++11,Accepted,0,obatek,D - Number of inversions,1,0,1
1,GNU C++11,Accepted,0,obatek,D - Number of inversions,1,1,1
1,GNU C++11,Accepted,0,obatek,E - Simple sort,1,0,1
1,GNU C++11,Accepted,0,obatek,F - Королевская сортировка,1,0,1
1,GNU C++11,Accepted,0,obatek,F - Королевская сортировка,1,1,1
1,GNU C++11,Accepted,0,roman.4erkasov,A - A+B (Trial Problem),1,1,3
1,GNU C++11,Accepted,0,shatty,A - A+B (Trial Problem),1,1,3
1,GNU C++11,Accepted,0,shatty,B - Simple sort,1,1,1
1,GNU C++11,Accepted,0,shatty,D - Number of inversions,1,1,1
1,GNU C++11,Accepted,0,shatty,F - Королевская сортировка,1,1,1
1,GNU C++11,Accepted,0,soldatenkoes,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,soldatenkoes,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,soldatenkoes,B - Simple sort,1,1,1
1,GNU C++11,Accepted,0,soldatenkoes,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,soldatenkoes,C - Simple sort,1,1,1
1,GNU C++11,Accepted,0,soldatenkoes,D - Number of inversions,1,0,1
1,GNU C++11,Accepted,0,soldatenkoes,E - Simple sort,1,0,1
1,GNU C++11,Accepted,0,soldatenkoes,F - Королевская сортировка,1,0,1
1,GNU C++11,Accepted,0,teazizov,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,teazizov,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,teazizov,B - Simple sort,1,1,1
1,GNU C++11,Accepted,0,teazizov,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,teazizov,D - Number of inversions,1,0,1
1,GNU C++11,Accepted,0,teazizov,E - Simple sort,1,0,1
1,GNU C++11,Accepted,0,toryinside,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Accepted,0,toryinside,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,toryinside,C - Simple sort,1,0,1
1,GNU C++11,Accepted,0,toryinside,C - Simple sort,1,1,3
1,GNU C++11,Accepted,0,toryinside,D - Number of inversions,1,0,1
1,GNU C++11,Accepted,0,v.lenshin,A - A+B (Trial Problem),1,1,1
1,GNU C++11,Accepted,0,vivaXAPOH,B - Simple sort,1,0,1
1,GNU C++11,Accepted,0,vivaXAPOH,B - Simple sort,1,1,1
1,GNU C++11,Compilation error,-1,Malahai,C - Simple sort,1,0,1
1,GNU C++11,Compilation error,-1,MargaritaNik,E - Simple sort,1,0,1
1,GNU C++11,Compilation error,-1,Mornie,F - Королевская сортировка,1,1,1
1,GNU C++11,Compilation error,-1,matiiv,A - A+B (Trial Problem),1,0,2
1,GNU C++11,Compilation error,-1,obatek,C - Simple sort,1,0,2
1,GNU C++11,Compilation error,-1,shatty,F - Королевская сортировка,1,1,1
1,GNU C++11,Compilation error,-1,teazizov,B - Simple sort,1,0,1
1,GNU C++11,Compilation error,-1,teazizov,B - Simple sort,1,1,1
1,GNU C++11,Idleness limit exceeded on test,1,vivaXAPOH,C - Simple sort,1,0,2
1,GNU C++11,Memory limit exceeded on test,1,matiiv,C - Simple sort,1,1,1
1,GNU C++11,Memory limit exceeded on test,6,vivaXAPOH,C - Simple sort,1,0,1
1,GNU C++11,Runtime error on test,1,KotikKo,F - Королевская сортировка,1,0,3
1,GNU C++11,Runtime error on test,1,anyamb,C - Simple sort,1,0,1
1,GNU C++11,Time limit exceeded on test,1,MargaritaNik,E - Simple sort,1,0,2
1,GNU C++11,Time limit exceeded on test,1,teazizov,E - Simple sort,0,1,1
1,GNU C++11,Time limit exceeded on test,7,Malahai,C - Simple sort,1,0,1
1,GNU C++11,Time limit exceeded on test,7,evgerher1,C - Simple sort,1,0,2
1,GNU C++11,Time limit exceeded on test,7,folkl,C - Simple sort,1,0,1
1,GNU C++11,Time limit exceeded on test,9,MargaritaNik,E - Simple sort,1,0,1
1,GNU C++11,Time limit exceeded on test,9,evgerher1,E - Simple sort,1,0,1
1,GNU C++11,Time limit exceeded on test,9,folkl,E - Simple sort,1,1,1
1,GNU C++11,Time limit exceeded on test,12,MargaritaNik,E - Simple sort,0,0,1
1,GNU C++11,Time limit exceeded on test,12,MargaritaNik,E - Simple sort,0,1,3
1,GNU C++11,Time limit exceeded on test,12,MargaritaNik,E - Simple sort,1,0,3
1,GNU C++11,Time limit exceeded on test,12,obatek,E - Simple sort,1,0,4
1,GNU C++11,Time limit exceeded on test,12,soldatenkoes,E - Simple sort,1,0,1
1,GNU C++11,Time limit exceeded on test,13,MargaritaNik,E - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,1,Arhimisha,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Wrong answer on test,1,MargaritaNik,E - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,1,PetrYurchenko,A - A+B (Trial Problem),1,0,2
1,GNU C++11,Wrong answer on test,1,PetrYurchenko,B - Simple sort,1,0,2
1,GNU C++11,Wrong answer on test,1,a.starikov,E - Simple sort,1,1,1
1,GNU C++11,Wrong answer on test,1,evgerher1,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Wrong answer on test,1,folkl,C - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,1,magleb,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Wrong answer on test,1,obatek,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,1,obatek,E - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,1,soldatenkoes,B - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,1,teazizov,A - A+B (Trial Problem),1,0,1
1,GNU C++11,Wrong answer on test,1,teazizov,E - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,1,toryinside,B - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,2,MargaritaNik,B - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,2,MargaritaNik,E - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,2,obatek,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,2,teazizov,E - Simple sort,1,0,2
1,GNU C++11,Wrong answer on test,3,evgerher1,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,3,kbrodt,F - Королевская сортировка,1,0,1
1,GNU C++11,Wrong answer on test,3,magleb,C - Simple sort,1,0,1
1,GNU C++11,Wrong answer on test,4,a.starikov,E - Simple sort,1,1,1
1,GNU C++11,Wrong answer on test,5,KotikKo,F - Королевская сортировка,1,0,1
1,GNU C++11,Wrong answer on test,5,obatek,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,6,MargaritaNik,E - Simple sort,1,0,2
1,GNU C++11,Wrong answer on test,13,toryinside,B - Simple sort,1,0,2
1,GNU C++11,Wrong answer on test,14,obatek,F - Королевская сортировка,1,0,3
1,GNU C++11,Wrong answer on test,17,folkl,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,17,kbrodt,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,17,matiiv,D - Number of inversions,1,0,2
1,GNU C++11,Wrong answer on test,17,obatek,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,17,soldatenkoes,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,17,teazizov,D - Number of inversions,1,0,1
1,GNU C++11,Wrong answer on test,18,toryinside,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",C - Simple sort,1,1,1
1,GNU C++14,Accepted,0,"8michelle_weiss",D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",D - Number of inversions,1,1,3
1,GNU C++14,Accepted,0,"8michelle_weiss",E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",E - Simple sort,1,1,2
1,GNU C++14,Accepted,0,"8michelle_weiss",F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,"8michelle_weiss",F - Королевская сортировка,1,1,1
1,GNU C++14,Accepted,0,Arhimisha,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,Arhimisha,B - Simple sort,1,1,1
1,GNU C++14,Accepted,0,Arhimisha,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,Arhimisha,C - Simple sort,1,1,1
1,GNU C++14,Accepted,0,Arhimisha,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,Arhimisha,E - Simple sort,0,0,1
1,GNU C++14,Accepted,0,Asd_zxc,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,Asd_zxc,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,Asd_zxc,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,Asd_zxc,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,Asd_zxc,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,EienKotowaru,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,EienKotowaru,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,EienKotowaru,B - Simple sort,1,1,3
1,GNU C++14,Accepted,0,EienKotowaru,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,EienKotowaru,C - Simple sort,1,1,2
1,GNU C++14,Accepted,0,EienKotowaru,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,EienKotowaru,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,EienKotowaru,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,IMDxD,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,IMDxD,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,IMDxD,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,IMDxD,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,IMDxD,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,IMDxD,E - Simple sort,1,1,2
1,GNU C++14,Accepted,0,IMDxD,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,IMDxD,F - Королевская сортировка,1,1,1
1,GNU C++14,Accepted,0,JustML,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,KernelA,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,KernelA,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,KernelA,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,KernelA,D - Number of inversions,1,1,2
1,GNU C++14,Accepted,0,KernelA,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,KernelA,E - Simple sort,1,1,2
1,GNU C++14,Accepted,0,KernelA,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,KernelA,F - Королевская сортировка,1,1,1
1,GNU C++14,Accepted,0,KotikKo,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,KotikKo,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Accepted,0,KotikKo,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,KotikKo,B - Simple sort,1,1,3
1,GNU C++14,Accepted,0,KotikKo,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,KotikKo,C - Simple sort,1,1,4
1,GNU C++14,Accepted,0,KotikKo,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,KotikKo,D - Number of inversions,1,1,1
1,GNU C++14,Accepted,0,KotikKo,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,KotikKo,E - Simple sort,1,1,2
1,GNU C++14,Accepted,0,Mornie,C - Simple sort,1,1,1
1,GNU C++14,Accepted,0,RoZa,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,RoZa,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,RoZa,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,RoZa,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,Unmagian,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Accepted,0,_ctacukoc_,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,B - Simple sort,1,1,2
1,GNU C++14,Accepted,0,_ctacukoc_,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,C - Simple sort,1,1,2
1,GNU C++14,Accepted,0,_ctacukoc_,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,D - Number of inversions,1,1,2
1,GNU C++14,Accepted,0,_ctacukoc_,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,E - Simple sort,1,1,2
1,GNU C++14,Accepted,0,_ctacukoc_,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,_ctacukoc_,F - Королевская сортировка,1,1,2
1,GNU C++14,Accepted,0,andreiAP,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,andreiAP,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,andreiAP,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,andreiAP,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,andreiAP,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,andreiAP,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,ann_gerasimchik,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,ann_gerasimchik,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,ann_gerasimchik,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,ann_gerasimchik,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,ann_gerasimchik,D - Number of inversions,1,1,1
1,GNU C++14,Accepted,0,ann_gerasimchik,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,ann_gerasimchik,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,dimared,C - Simple sort,1,1,1
1,GNU C++14,Accepted,0,dyakin.nikolay,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,dyakin.nikolay,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,dyakin.nikolay,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,dyakin.nikolay,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,dyakin.nikolay,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,dyakin.nikolay,E - Simple sort,1,1,6
1,GNU C++14,Accepted,0,dyakin.nikolay,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,dyakin.nikolay,F - Королевская сортировка,1,1,1
1,GNU C++14,Accepted,0,fizz.buzz,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,fizz.buzz,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Accepted,0,folkl,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,garistvlad,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,garistvlad,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,kaip,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Accepted,0,kaip,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,ketzer,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,kirillmakarovmain,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,kirillmakarovmain,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,kirillmakarovmain,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,kirillmakarovmain,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,kirillmakarovmain,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,kirillmakarovmain,E - Simple sort,1,1,1
1,GNU C++14,Accepted,0,liza.avsyannik,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,liza.avsyannik,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,liza.avsyannik,B - Simple sort,1,1,1
1,GNU C++14,Accepted,0,liza.avsyannik,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,liza.avsyannik,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,liza.avsyannik,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,liza.avsyannik,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,mirpulatov,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,mirpulatov,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,roman.4erkasov,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Accepted,0,shatty,D - Number of inversions,1,1,1
1,GNU C++14,Accepted,0,siraziev,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,soslan.tabuev,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Accepted,0,soslan.tabuev,B - Simple sort,1,0,1
1,GNU C++14,Accepted,0,soslan.tabuev,B - Simple sort,1,1,1
1,GNU C++14,Accepted,0,soslan.tabuev,C - Simple sort,1,0,1
1,GNU C++14,Accepted,0,soslan.tabuev,D - Number of inversions,1,0,1
1,GNU C++14,Accepted,0,soslan.tabuev,E - Simple sort,1,0,1
1,GNU C++14,Accepted,0,soslan.tabuev,E - Simple sort,1,1,1
1,GNU C++14,Accepted,0,soslan.tabuev,F - Королевская сортировка,1,0,1
1,GNU C++14,Accepted,0,vzava,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Compilation error,-1,"8michelle_weiss",D - Number of inversions,1,0,1
1,GNU C++14,Compilation error,-1,KotikKo,F - Королевская сортировка,1,0,3
1,GNU C++14,Compilation error,-1,andreiAP,D - Number of inversions,1,0,2
1,GNU C++14,Compilation error,-1,andreiAP,E - Simple sort,1,0,4
1,GNU C++14,Compilation error,-1,andreiAP,F - Королевская сортировка,1,0,1
1,GNU C++14,Compilation error,-1,dyakin.nikolay,E - Simple sort,1,1,2
1,GNU C++14,Compilation error,-1,liza.avsyannik,F - Королевская сортировка,1,0,1
1,GNU C++14,Compilation error,-1,matiiv,A - A+B (Trial Problem),1,0,2
1,GNU C++14,Compilation error,-1,mirpulatov,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Compilation error,-1,soslan.tabuev,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Compilation error,-1,soslan.tabuev,C - Simple sort,0,1,1
1,GNU C++14,Compilation error,-1,soslan.tabuev,E - Simple sort,1,0,1
1,GNU C++14,Compilation error,-1,vzava,A - A+B (Trial Problem),1,1,1
1,GNU C++14,Memory limit exceeded on test,1,KotikKo,B - Simple sort,1,0,2
1,GNU C++14,Memory limit exceeded on test,1,_ctacukoc_,E - Simple sort,1,0,1
1,GNU C++14,Runtime error on test,1,KotikKo,F - Королевская сортировка,1,0,2
1,GNU C++14,Runtime error on test,3,soslan.tabuev,C - Simple sort,0,1,1
1,GNU C++14,Runtime error on test,6,"8michelle_weiss",E - Simple sort,1,0,2
1,GNU C++14,Runtime error on test,6,"8michelle_weiss",E - Simple sort,1,1,3
1,GNU C++14,Time limit exceeded on test,1,Asd_zxc,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Time limit exceeded on test,1,soslan.tabuev,B - Simple sort,0,1,1
1,GNU C++14,Time limit exceeded on test,1,soslan.tabuev,C - Simple sort,0,1,2
1,GNU C++14,Time limit exceeded on test,4,andreiAP,C - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,6,dyakin.nikolay,E - Simple sort,1,0,15
1,GNU C++14,Time limit exceeded on test,6,dyakin.nikolay,E - Simple sort,1,1,10
1,GNU C++14,Time limit exceeded on test,7,mirpulatov,C - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,7,mirpulatov,E - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,9,kirillmakarovmain,E - Simple sort,1,0,4
1,GNU C++14,Time limit exceeded on test,9,liza.avsyannik,E - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,9,naumovsk,E - Simple sort,1,0,4
1,GNU C++14,Time limit exceeded on test,9,soslan.tabuev,E - Simple sort,1,0,2
1,GNU C++14,Time limit exceeded on test,10,"8michelle_weiss",E - Simple sort,1,1,1
1,GNU C++14,Time limit exceeded on test,10,andreiAP,E - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,12,"8michelle_weiss",E - Simple sort,1,1,3
1,GNU C++14,Time limit exceeded on test,12,asviel,C - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,12,asviel,E - Simple sort,1,0,1
1,GNU C++14,Time limit exceeded on test,12,soslan.tabuev,E - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,1,"8michelle_weiss",A - A+B (Trial Problem),1,0,1
1,GNU C++14,Wrong answer on test,1,"8michelle_weiss",E - Simple sort,1,1,2
1,GNU C++14,Wrong answer on test,1,KernelA,E - Simple sort,1,0,2
1,GNU C++14,Wrong answer on test,1,KernelA,F - Королевская сортировка,1,0,2
1,GNU C++14,Wrong answer on test,1,Unmagian,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Wrong answer on test,1,_ctacukoc_,A - A+B (Trial Problem),1,0,3
1,GNU C++14,Wrong answer on test,1,asviel,C - Simple sort,1,0,2
1,GNU C++14,Wrong answer on test,1,dyakin.nikolay,E - Simple sort,1,1,1
1,GNU C++14,Wrong answer on test,1,kirillmakarovmain,D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,1,kirillmakarovmain,E - Simple sort,1,1,1
1,GNU C++14,Wrong answer on test,1,liza.avsyannik,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Wrong answer on test,1,magleb,C - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,1,mirpulatov,A - A+B (Trial Problem),1,0,1
1,GNU C++14,Wrong answer on test,1,mirpulatov,B - Simple sort,1,0,4
1,GNU C++14,Wrong answer on test,1,naumovsk,E - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,1,siraziev,B - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,1,soslan.tabuev,C - Simple sort,0,1,2
1,GNU C++14,Wrong answer on test,1,vzava,A - A+B (Trial Problem),1,1,3
1,GNU C++14,Wrong answer on test,2,"8michelle_weiss",D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,2,Arhimisha,E - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,2,Asd_zxc,C - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,2,KernelA,E - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,2,KotikKo,E - Simple sort,1,1,2
1,GNU C++14,Wrong answer on test,2,ann_gerasimchik,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,2,kirillmakarovmain,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,4,"8michelle_weiss",D - Number of inversions,1,0,3
1,GNU C++14,Wrong answer on test,4,kirillmakarovmain,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,4,liza.avsyannik,F - Королевская сортировка,1,0,2
1,GNU C++14,Wrong answer on test,5,"8michelle_weiss",D - Number of inversions,1,0,3
1,GNU C++14,Wrong answer on test,5,KotikKo,D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,7,KernelA,F - Королевская сортировка,1,0,2
1,GNU C++14,Wrong answer on test,7,asviel,C - Simple sort,1,0,1
1,GNU C++14,Wrong answer on test,13,Mornie,C - Simple sort,1,1,2
1,GNU C++14,Wrong answer on test,13,RoZa,C - Simple sort,1,0,2
1,GNU C++14,Wrong answer on test,17,"8michelle_weiss",D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,17,Asd_zxc,D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,17,EienKotowaru,D - Number of inversions,1,0,3
1,GNU C++14,Wrong answer on test,17,IMDxD,D - Number of inversions,1,0,4
1,GNU C++14,Wrong answer on test,17,KotikKo,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,17,_ctacukoc_,D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,17,andreiAP,D - Number of inversions,1,0,5
1,GNU C++14,Wrong answer on test,17,ann_gerasimchik,D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,17,dyakin.nikolay,D - Number of inversions,1,0,3
1,GNU C++14,Wrong answer on test,17,folkl,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,17,ketzer,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,17,kirillmakarovmain,D - Number of inversions,1,0,1
1,GNU C++14,Wrong answer on test,17,liza.avsyannik,D - Number of inversions,1,0,5
1,GNU C++14,Wrong answer on test,17,soslan.tabuev,D - Number of inversions,1,0,2
1,GNU C++14,Wrong answer on test,18,KernelA,D - Number of inversions,1,0,2
